date,open,high,low,close
23/01/2020,1988.8,1960.1,1992,1966.1
24/01/2020,1967.1,1947.1,1980.5,1949.6
27/01/2020,1946.6,1924.2,1971.4,1956.7
28/01/2020,1958,1941.5,1978.5,1943
29/01/2020,1936.1,1929.4,1965.6,1957.6
30/01/2020,1959.9,1959.9,2015.5,1996.2
31/01/2020,1991,1957.8,1992.8,1963.5
03/02/2020,1952,1925,1963.7,1945.7
04/02/2020,1947.8,1926.5,1956,1943.6
05/02/2020,1937.6,1937.6,1990.8,1985.2
06/02/2020,1979.7,1966.5,2019.1,2016.1
07/02/2020,2016,2015.1,2060.2,2025.7
10/02/2020,2027.9,2016.2,2050,2024.8
11/02/2020,2022,2016.4,2059.2,2021.1
12/02/2020,2032.4,1990.1,2037.4,1994.4
13/02/2020,1992.4,1977.7,2007.8,1997.5
14/02/2020,1997.6,1983.2,2014.5,1986.7
17/02/2020,1987.3,1987.3,2013.6,2005.9
18/02/2020,2009.7,1975,2019.3,1990.3
19/02/2020,2000.6,1994.1,2022.9,2015.3
20/02/2020,2015.5,2011.7,2038.7,2037.5
21/02/2020,2042.6,2018.6,2055.3,2028.2
24/02/2020,2018.8,1989.2,2021.7,2000.7
25/02/2020,2007.2,1992.8,2017.4,1997.5
26/02/2020,1993.4,1972.7,1995.4,1978.7
27/02/2020,1978,1969.6,1990.6,1980.7
28/02/2020,1965.2,1928.2,1970.7,1948.6
02/03/2020,1962.6,1924.5,1962.9,1951.4
03/03/2020,1955.4,1934.3,1971.7,1942.6
04/03/2020,1944.7,1920.9,1948.6,1923.9
05/03/2020,1919.4,1889.7,1927.1,1890.7
06/03/2020,1896.2,1869.6,1896.2,1883.3
09/03/2020,1853.1,1833.8,1859.6,1846.2
10/03/2020,1858.1,1852.1,1881.5,1880.6
11/03/2020,1887.9,1883.3,1928.6,1916.7
12/03/2020,1906.9,1855.2,1906.9,1864.2
13/03/2020,1878.5,1836.8,1878.5,1853.7
16/03/2020,1836.4,1809.3,1840.4,1826.2
17/03/2020,1839,1795.1,1856.1,1856.1
18/03/2020,1843.7,1833.7,1882.8,1862
19/03/2020,1842.4,1785.8,1848.9,1807.8
20/03/2020,1818,1771.7,1829.7,1829.5
23/03/2020,1809.8,1801.6,1847.4,1843
24/03/2020,1849.2,1833.6,1873.3,1840.9
25/03/2020,1841.1,1828.6,1859.4,1829.6
26/03/2020,1826.4,1794,1831.1,1804
27/03/2020,1797.6,1776.8,1805.1,1779.4
30/03/2020,1782.4,1765.9,1791.4,1766.2
31/03/2020,1763,1751.3,1777.8,1751.3
01/04/2020,1750.9,1737.8,1756.6,1739.6
02/04/2020,1745.1,1738,1768.5,1768.1
03/04/2020,1767.3,1757.1,1808.3,1801.2
06/04/2020,1797,1796.5,1870.6,1870
07/04/2020,1870.8,1865.7,1887.9,1880.5
08/04/2020,1866.8,1844.5,1876.4,1867
09/04/2020,1867.6,1824.8,1873.9,1835.8
14/04/2020,1811.2,1781.2,1811.7,1786
15/04/2020,1782.9,1758,1786.1,1760.3
16/04/2020,1765.5,1765.2,1793,1789
17/04/2020,1789.8,1781.3,1855.5,1853
20/04/2020,1847.1,1841,1857.9,1857.9
21/04/2020,1845.1,1836.5,1884,1866.8
22/04/2020,1865.8,1863.5,1936.9,1933
23/04/2020,1920.4,1913.3,1933.4,1923
24/04/2020,1924.6,1892.7,1925.1,1916.7
27/04/2020,1911.8,1889,1922.8,1912
28/04/2020,1908.4,1884.5,1935,1907.9
29/04/2020,1916,1916,1962.2,1942.7
30/04/2020,1943.7,1924.3,1954.9,1942.9
01/05/2020,1934.2,1898.5,1938.7,1902.9
04/05/2020,1892.7,1886.7,1925.4,1922
05/05/2020,1914.8,1902.2,1924.3,1909.2
06/05/2020,1907.6,1892.3,1922.5,1914.9
07/05/2020,1916.6,1916.6,1950.6,1941.8
11/05/2020,1937.9,1937.9,1984.1,1983.2
12/05/2020,1982.5,1891.7,1989.4,1919.5
13/05/2020,1924.4,1897.4,1973.8,1965.8
14/05/2020,1967,1947.1,1993.1,1955.1
15/05/2020,1953.4,1948,1984.1,1961.3
18/05/2020,1951.3,1939.8,1958.6,1939.9
19/05/2020,1940.6,1933.5,1959,1959
20/05/2020,1951.9,1940.7,1968.6,1942.6
21/05/2020,1942.1,1913.7,1949.6,1925.5
22/05/2020,1924.2,1918.5,1967,1962.3
26/05/2020,1947.8,1913,1960.3,1913
27/05/2020,1921.5,1892.2,1924,1896.6
28/05/2020,1886.5,1885.3,1930.4,1930.4
29/05/2020,1929.2,1892.7,1932.7,1927.4
01/06/2020,1910.9,1904.2,1930.7,1922.1
02/06/2020,1924.3,1855.9,1924.3,1863
03/06/2020,1867.4,1854.4,1876.5,1875.3
04/06/2020,1890.1,1850.6,1898.1,1854.7
05/06/2020,1861.1,1828.2,1863.1,1828.2
08/06/2020,1830.3,1802.7,1830.3,1805.9
09/06/2020,1806.5,1801,1840.7,1832.7
10/06/2020,1828.9,1813,1829.5,1816.1
11/06/2020,1812.4,1777.5,1824.3,1787.2
12/06/2020,1783.1,1781.1,1820.6,1806.4
15/06/2020,1797.5,1749.1,1797.5,1765.8
16/06/2020,1771.2,1765.6,1787,1766.5
17/06/2020,1761.1,1727.5,1763.5,1732.7
18/06/2020,1736.8,1721.9,1761.9,1758.1
19/06/2020,1759.4,1731.8,1765.8,1737
22/06/2020,1722.3,1704.3,1745.5,1738.2
23/06/2020,1729.2,1718.4,1751.9,1732.2
24/06/2020,1730.8,1723.5,1750.9,1745.3
25/06/2020,1736.8,1735.7,1807.6,1803.6
26/06/2020,1801.9,1712.7,1804.4,1718.1
29/06/2020,1709.8,1677,1716.3,1698.4
30/06/2020,1699.2,1616.7,1700.4,1619.3
01/07/2020,1617,1589.9,1617.9,1600
02/07/2020,1598.2,1590.7,1634.1,1610.2
03/07/2020,1604.7,1567.1,1614.1,1579.4
06/07/2020,1581.7,1563.2,1588.3,1580.6
07/07/2020,1586.1,1560,1589.6,1566.5
08/07/2020,1566.4,1533,1574.3,1536.8
09/07/2020,1544.3,1536,1564.5,1552.6
10/07/2020,1552.5,1552,1580.7,1566.8
13/07/2020,1574.2,1554.2,1575.3,1568.5
14/07/2020,1567.5,1547.2,1567.5,1557.5
15/07/2020,1555.3,1529.8,1564.4,1532.8
16/07/2020,1530.1,1523.2,1545.1,1542.2
17/07/2020,1544.3,1539.4,1577.2,1547.4
20/07/2020,1547,1521.4,1563.5,1562.5
21/07/2020,1558.5,1534.5,1588.4,1534.5
22/07/2020,1542.7,1529.7,1551.3,1541.8
23/07/2020,1543,1532.3,1570.1,1542.3
24/07/2020,1543.5,1537.8,1563.4,1549
27/07/2020,1544.8,1543.7,1580.7,1562.3
28/07/2020,1563.7,1549.1,1565.2,1565
29/07/2020,1569.3,1564.9,1619,1610.6
30/07/2020,1615.5,1601.1,1637.2,1601.1
31/07/2020,1607.8,1606.8,1627.9,1623.5
03/08/2020,1628.7,1628.5,1680.3,1674.8
04/08/2020,1676.4,1662.1,1684,1668.6
05/08/2020,1668.7,1658.3,1677.3,1677.3
06/08/2020,1676.2,1667.5,1685.3,1685.3
07/08/2020,1697.6,1688,1711.4,1709.7
10/08/2020,1715.3,1702.4,1723.4,1708.3
11/08/2020,1698.7,1662.8,1699.7,1680.6
12/08/2020,1678.8,1678.5,1700.7,1687.8
13/08/2020,1691.6,1678.6,1695.3,1694.5
14/08/2020,1700.5,1687.8,1740.8,1688.1
17/08/2020,1690.8,1645.7,1694,1673.8
18/08/2020,1667.2,1643.3,1669.2,1657.8
19/08/2020,1654.8,1633.3,1661.3,1660.1
20/08/2020,1652.6,1631.9,1682.9,1636.9
21/08/2020,1640.7,1614.8,1651.6,1650.9
24/08/2020,1649.2,1637.2,1714.6,1698
25/08/2020,1694.3,1694.3,1724,1709
26/08/2020,1705.1,1669.5,1723.1,1670.5
27/08/2020,1674.7,1665.6,1720.2,1714.3
28/08/2020,1718.9,1699.3,1762.4,1750.3
01/09/2020,1762.6,1760.3,1784.8,1780.4
02/09/2020,1785.8,1775.8,1803.8,1803.4
03/09/2020,1807.8,1786.1,1828.6,1793.5
04/09/2020,1792.4,1786,1822.9,1792.9
07/09/2020,1804.6,1775.9,1805.1,1778
08/09/2020,1783,1762.4,1788.9,1772.1
09/09/2020,1790.5,1773.5,1790.6,1774
10/09/2020,1779.4,1774.1,1800.5,1775
11/09/2020,1786,1778.9,1807.2,1799.3
14/09/2020,1801.2,1789.2,1809.3,1802.7
15/09/2020,1806.9,1805.9,1901.5,1899.5
16/09/2020,1910.1,1839.2,1917,1841.3
17/09/2020,1844.9,1829.9,1894.4,1854.9
18/09/2020,1862.9,1853.1,1884.4,1866.7
21/09/2020,1884.5,1871.1,1929.7,1884.1
22/09/2020,1884.7,1841.7,1902.2,1847.7
23/09/2020,1855.9,1835.2,1877,1859.4
24/09/2020,1861.1,1861.1,1904.2,1887.2
25/09/2020,1882.6,1842.7,1896.5,1860.6
28/09/2020,1856.2,1837.6,1874.5,1842.6
29/09/2020,1842.1,1802.9,1842.1,1826
30/09/2020,1829,1785.9,1847.5,1787.3
01/10/2020,1789.5,1738,1794.3,1763.7
02/10/2020,1756,1701.4,1757.2,1725.8
05/10/2020,1718,1699,1725.9,1716.8
06/10/2020,1718.5,1684.4,1719.5,1691.8
07/10/2020,1690.4,1682,1706.2,1706.2
08/10/2020,1707.4,1697.2,1721.3,1706.8
09/10/2020,1707.5,1671.9,1708.6,1686.2
12/10/2020,1683.9,1665.5,1684.7,1666.8
13/10/2020,1664.9,1639.9,1678.6,1642.3
14/10/2020,1644.7,1627.2,1646.3,1637.8
15/10/2020,1644,1627.2,1652.7,1629.3
16/10/2020,1631.7,1624.7,1643.9,1636.1
19/10/2020,1644.4,1640.6,1673,1670.5
20/10/2020,1668.8,1641.8,1671.6,1650.8
21/10/2020,1655.2,1644.4,1674,1660
22/10/2020,1657.5,1656.5,1692.2,1687.7
23/10/2020,1684.6,1683.4,1710.1,1697.6
26/10/2020,1703.1,1691.5,1718.9,1707.3
27/10/2020,1707.5,1675.6,1712.5,1678.3
28/10/2020,1670.9,1634.9,1672.4,1636.1
29/10/2020,1640,1625,1645,1625
30/10/2020,1624.1,1600.6,1634.6,1607.1
02/11/2020,1608.7,1581,1609.4,1585.6
03/11/2020,1581.6,1573.8,1601.2,1600.9
04/11/2020,1596.2,1581.9,1600,1599.9
05/11/2020,1599.4,1583.5,1620,1606.6
06/11/2020,1607.2,1600.5,1617.6,1603.4
09/11/2020,1604.9,1602.9,1640.9,1628.2
10/11/2020,1632.5,1591.2,1636.1,1605.5
11/11/2020,1615.3,1602.2,1622.5,1602.4
12/11/2020,1606,1581.8,1606.8,1603.8
13/11/2020,1588.6,1583.3,1606.3,1601.6
16/11/2020,1625.3,1623.3,1656.6,1655.9
17/11/2020,1652.9,1649.5,1713.2,1707.1
18/11/2020,1702.6,1702.1,1742.3,1740.4
19/11/2020,1749.8,1741.5,1788.9,1782.6
20/11/2020,1779,1779,1829.8,1810.6
23/11/2020,1820,1810.6,1834.7,1834.7
24/11/2020,1836.9,1829.6,1893,1859.3
25/11/2020,1855.5,1804.6,1857,1829.5
26/11/2020,1829.6,1829.6,1860.3,1858.3
27/11/2020,1864.4,1829.4,1874.5,1865
30/11/2020,1858.9,1844.5,1864.3,1850.3
01/12/2020,1848.6,1818.6,1862.9,1819
02/12/2020,1801.5,1759.1,1808.9,1781
03/12/2020,1782.1,1761.4,1820.8,1775.3
04/12/2020,1768.9,1749.1,1786.6,1766.5
07/12/2020,1765.5,1750,1782.4,1770.9
08/12/2020,1769.3,1734.3,1780.3,1739
09/12/2020,1739.6,1717.6,1749.5,1719.4
10/12/2020,1726.2,1706,1726.2,1720.7
11/12/2020,1719,1717.5,1783.2,1779.4
14/12/2020,1770.8,1729.7,1776.8,1746.6
15/12/2020,1745.2,1709.2,1774,1712.2
16/12/2020,1709.4,1678.9,1714.8,1684.9
17/12/2020,1686.6,1670.6,1701.4,1691.5
18/12/2020,1695.4,1673.6,1706.2,1683.1
21/12/2020,1682.1,1667,1717,1715.9
22/12/2020,1717.8,1673,1718.8,1700.8
23/12/2020,1691.1,1679,1713.9,1700.8
24/12/2020,1691.1,1682.6,1698.3,1683.6
29/12/2020,1685.4,1660.7,1694.4,1664.3
30/12/2020,1662.5,1652.6,1729.5,1723.4
31/12/2020,1725.1,1707.8,1733.4,1725.2
04/01/2021,1727.4,1706.7,1757.7,1711.3
05/01/2021,1701.6,1666.8,1701.6,1678.9
06/01/2021,1677.7,1655.2,1686,1660.2
07/01/2021,1655.7,1648.7,1695.9,1688.6
08/01/2021,1681.5,1669.2,1697.6,1669.9
11/01/2021,1667.1,1651.6,1676,1663.7
12/01/2021,1660.2,1658.4,1684.5,1676.6
13/01/2021,1676.2,1667.8,1699.4,1683.8
14/01/2021,1683.9,1665.3,1687.9,1678.8
15/01/2021,1692.5,1690.4,1720,1714.8
18/01/2021,1715.4,1707,1734.9,1732.2
19/01/2021,1734.4,1705,1759.5,1751.9
20/01/2021,1747.7,1729.1,1754.8,1739.1
21/01/2021,1739.9,1706.7,1741.1,1718.2
22/01/2021,1718.6,1682.7,1719.6,1710.3
25/01/2021,1710.4,1686.5,1710.4,1692.4
26/01/2021,1693,1683.1,1701.5,1696.5
27/01/2021,1697.1,1687.2,1732.7,1688.2
28/01/2021,1687.2,1671.6,1697.2,1688.2
29/01/2021,1692,1681.6,1711.7,1695.5
01/02/2021,1689.9,1677.1,1707,1707
02/02/2021,1695.9,1695.4,1729,1720.4
03/02/2021,1716.2,1682.2,1716.8,1688.6
04/02/2021,1685.4,1684.5,1702.1,1689.5
05/02/2021,1693,1678.3,1698.9,1698.8
08/02/2021,1698.2,1676.8,1698.5,1688.3
09/02/2021,1688.9,1686.5,1705.1,1688.4
10/02/2021,1688.9,1679.5,1707.6,1704.6
11/02/2021,1704.8,1682.2,1708.8,1685.5
12/02/2021,1683.9,1673.2,1689.2,1680
15/02/2021,1682.7,1674.5,1705.8,1692.4
16/02/2021,1689.7,1671.6,1693.5,1674.6
17/02/2021,1686.5,1665,1688.2,1665
18/02/2021,1666.6,1662.3,1671.1,1663.8
19/02/2021,1663.3,1660.6,1695.8,1689.3
22/02/2021,1689.6,1689.6,1728.2,1727.4
23/02/2021,1727.7,1706.7,1743.1,1727.5
24/02/2021,1723.3,1714.7,1736.6,1736.6
25/02/2021,1737.3,1735.9,1782.9,1773.9
26/02/2021,1787.2,1767,1796.7,1796.5
01/03/2021,1789.4,1789.1,1830,1818
02/03/2021,1817.3,1799.9,1822.7,1821.7
03/03/2021,1819.7,1814,1840.8,1834.4
04/03/2021,1829.2,1813.4,1833.5,1823.8
05/03/2021,1817.2,1790.4,1820.6,1791.2
08/03/2021,1785.3,1768.8,1791.5,1770.6
09/03/2021,1777.5,1754.5,1778,1758.7
10/03/2021,1759.9,1745,1768.5,1768.1
11/03/2021,1775.5,1771.1,1803.5,1782.8
12/03/2021,1777,1757.4,1781.2,1770
15/03/2021,1768.9,1744.6,1768.9,1751.5
16/03/2021,1752.8,1729.8,1752.8,1733.7
17/03/2021,1745.5,1718.5,1745.5,1732.3
18/03/2021,1731,1728,1756.8,1753.7
19/03/2021,1745.4,1714.4,1751.2,1731
22/03/2021,1725.5,1713.7,1732.4,1721.7
23/03/2021,1731.2,1707.4,1736,1708.4
24/03/2021,1714.9,1704.3,1725.5,1718.5
25/03/2021,1712.5,1710.5,1746.2,1732.8
26/03/2021,1740.6,1717.2,1743.5,1729.7
13/04/2021,1596.7,1593.9,1628.4,1619.1
14/04/2021,1619.4,1599.3,1622.1,1619.1
15/04/2021,1612.6,1609.3,1633,1618.4
16/04/2021,1618.7,1608.8,1625.9,1614.8
19/04/2021,1618.3,1615,1646.8,1624.3
20/04/2021,1622.4,1601.8,1629,1604.5
21/04/2021,1605.4,1604.9,1638,1625
22/04/2021,1626.2,1624.7,1647.4,1636.5
23/04/2021,1636.2,1632.7,1643.3,1635.7
26/04/2021,1636.2,1620,1646.5,1644.3
27/04/2021,1639.8,1628.4,1643.5,1639.8
28/04/2021,1631.7,1625.4,1647.5,1639.2
29/04/2021,1636.1,1633.6,1665.6,1645.3
30/04/2021,1639.7,1597.6,1641.2,1598.6
04/05/2021,1601.6,1569.3,1604.1,1569.3
05/05/2021,1574.2,1573.7,1598.2,1588.8
06/05/2021,1591.8,1588.3,1616.8,1606.6
07/05/2021,1602.2,1591.9,1645.2,1639.1
10/05/2021,1632,1626.5,1668.9,1665.9
11/05/2021,1652.7,1637.4,1656.3,1650.2
12/05/2021,1651.9,1647,1700.9,1695
13/05/2021,1694,1694,1726,1704.1
14/05/2021,1706.2,1685.9,1713.2,1687.4
17/05/2021,1694.1,1688.3,1723,1708.4
18/05/2021,1704.6,1686.9,1713.2,1686.9
19/05/2021,1684.2,1640.8,1685.3,1651.1
20/05/2021,1655.4,1626,1656.3,1635
21/05/2021,1634,1622.3,1643.3,1634.7
24/05/2021,1637.7,1629.6,1685.2,1632.8
25/05/2021,1629.4,1623.1,1642.1,1625.7
26/05/2021,1626.7,1626.4,1643.2,1638.7
27/05/2021,1635.8,1605.7,1637.8,1616.8
28/05/2021,1618.9,1609.3,1625.5,1623.8
01/06/2021,1624.4,1615.3,1638.6,1629
02/06/2021,1624.8,1606,1625,1614.4
03/06/2021,1615.3,1615.3,1627.4,1617.6
04/06/2021,1615.8,1602.6,1632.8,1619.2
07/06/2021,1619.7,1597.9,1625.2,1599.1
08/06/2021,1603.8,1595.1,1612.7,1599.9
09/06/2021,1601.9,1596,1609.4,1599.7
10/06/2021,1603.2,1599.7,1624.7,1613.2
11/06/2021,1614.4,1604.1,1619.6,1612.1
14/06/2021,1611.8,1610.5,1629.2,1626.5
15/06/2021,1622.9,1614.9,1626.8,1623.6
16/06/2021,1619.1,1603.8,1621.4,1614.2
17/06/2021,1613.8,1609.1,1629.2,1617.9
18/06/2021,1619.8,1614.7,1630.2,1615.2
21/06/2021,1617.8,1612.1,1631.6,1613.2
22/06/2021,1615.1,1612.2,1627.3,1623.1
23/06/2021,1622.9,1603,1622.9,1609.3
24/06/2021,1608.3,1593.7,1608.9,1600.2
25/06/2021,1601.7,1595.3,1620.8,1610.8
28/06/2021,1612.3,1596.5,1612.8,1608.8
29/06/2021,1609.3,1598.2,1633.8,1617.6
30/06/2021,1620,1603.9,1630.5,1630.4
01/07/2021,1625.7,1612.7,1638.2,1612.7
02/07/2021,1619.9,1600.2,1626.1,1607
05/07/2021,1611.7,1610.2,1624.9,1624.9
06/07/2021,1623.3,1599.5,1629.3,1599.5
07/07/2021,1606,1577.4,1609,1591.4
08/07/2021,1594,1573.1,1594,1583.2
09/07/2021,1583.8,1582.8,1611.8,1610.7
12/07/2021,1612.6,1612.6,1652.3,1652.2
13/07/2021,1657.7,1643.2,1665.4,1650.1
14/07/2021,1645,1635.2,1658.4,1638.1
15/07/2021,1637.6,1607.5,1638.7,1608.4
16/07/2021,1613.8,1593.5,1623,1594.6
19/07/2021,1598,1567.9,1600,1567.9
20/07/2021,1573.4,1561.4,1576.8,1572.2
21/07/2021,1569.9,1567.2,1606.8,1581.7
22/07/2021,1579.8,1576,1592.3,1592.3
23/07/2021,1586.2,1580.2,1605.9,1602.3
26/07/2021,1601.1,1598.3,1652.3,1647.7
27/07/2021,1641.7,1640.1,1660.9,1656.1
28/07/2021,1652,1652,1680.4,1668.9
29/07/2021,1666.6,1656.3,1676.7,1661
30/07/2021,1653.4,1635.7,1662.3,1636.3
02/08/2021,1649,1624.1,1649,1640.4
03/08/2021,1636.7,1634.2,1669.8,1669.2
04/08/2021,1668.7,1656.7,1682.9,1659.7
05/08/2021,1658.8,1657,1670.6,1660.8
06/08/2021,1664.6,1660.4,1685.5,1684.8
09/08/2021,1682.9,1680.4,1700.5,1694.5
10/08/2021,1697.4,1696.1,1724.3,1723.7
11/08/2021,1723.1,1714.9,1740,1737.8
12/08/2021,1737.2,1734.2,1749,1735.2
13/08/2021,1741.4,1741.4,1755.7,1752.4
16/08/2021,1758.1,1757.8,1773.7,1763.8
17/08/2021,1764.9,1755.8,1781.3,1778.9
18/08/2021,1779.6,1776,1787.8,1780.9
19/08/2021,1780.4,1761.9,1781.7,1779.6
20/08/2021,1781.5,1768.6,1784.3,1770.7
23/08/2021,1780.1,1758,1780.1,1761.8
24/08/2021,1763.9,1760,1776.8,1765.6
25/08/2021,1771.1,1769.5,1786.8,1784.4
26/08/2021,1780.3,1769.3,1788.6,1787
27/08/2021,1781.9,1768.8,1790,1773.2
31/08/2021,1777.2,1749.3,1785.1,1753.3
01/09/2021,1755.8,1736.8,1767,1755.1
02/09/2021,1757.2,1755.2,1797.9,1793.4
03/09/2021,1796.5,1795.1,1809.1,1798.2
06/09/2021,1801.9,1795.9,1815.9,1812.9
07/09/2021,1810.8,1807.8,1839.8,1833.8
08/09/2021,1838.7,1813.8,1841.6,1821.8
09/09/2021,1818.6,1793.8,1824.6,1801.8
10/09/2021,1800.6,1776.7,1821.6,1777.7
13/09/2021,1779.6,1776.8,1799.4,1786.4
14/09/2021,1782.4,1782.4,1794.6,1791.5
15/09/2021,1791.3,1789.4,1819.7,1807.4
16/09/2021,1805.2,1799.4,1816.1,1814.1
17/09/2021,1815.1,1808.3,1822.1,1821
20/09/2021,1815.8,1798,1821.9,1799
21/09/2021,1804.9,1799.5,1822.6,1811.6
22/09/2021,1817.7,1816.8,1838.7,1833.7
23/09/2021,1837.7,1808.1,1840.8,1810.4
24/09/2021,1812.3,1778.7,1816.1,1786.4
27/09/2021,1786,1762.9,1787,1765.5
28/09/2021,1765.6,1764,1802.5,1792
29/09/2021,1798.9,1798.9,1836.7,1836.7
30/09/2021,1838.9,1830.2,1868.6,1867.4
01/10/2021,1863.4,1850.2,1893.2,1876.2
04/10/2021,1877,1877,1907.3,1886.8
05/10/2021,1893.8,1876.3,1904.5,1879.4
06/10/2021,1889.4,1850.8,1890.6,1860
07/10/2021,1863.8,1859,1876.9,1861.7
08/10/2021,1858.5,1858.5,1882.2,1878.3
11/10/2021,1877.3,1851.5,1881.3,1857.8
12/10/2021,1859.6,1851.1,1880.5,1856.2
13/10/2021,1858.1,1817.1,1865,1817.3
14/10/2021,1819.3,1798.9,1825.4,1813.8
15/10/2021,1818.6,1797.5,1829.8,1809.4
18/10/2021,1810.6,1793.8,1817.8,1811.7
19/10/2021,1819.1,1781.3,1819.1,1781.3
20/10/2021,1775.9,1745.2,1778.6,1749.7
21/10/2021,1750.1,1744.4,1770.6,1758.1
22/10/2021,1761.3,1749.1,1768.5,1765.9
25/10/2021,1760.9,1757.4,1775,1766.4
26/10/2021,1758.9,1748.8,1760,1756.8
27/10/2021,1758.4,1734.3,1758.4,1743.9
28/10/2021,1744.6,1732.2,1750.1,1732.2
29/10/2021,1733.8,1702.3,1734.1,1705.6
01/11/2021,1705.7,1690.4,1706.3,1701.7
02/11/2021,1696.9,1671.2,1696.9,1674.2
03/11/2021,1674.4,1659.6,1683.2,1669.7
04/11/2021,1669.8,1663.5,1685.6,1673.3
05/11/2021,1680.8,1658.5,1685.3,1663.8
08/11/2021,1664.9,1643.3,1671.5,1661.5
09/11/2021,1669,1650.2,1678.5,1661.3
10/11/2021,1656.7,1656.4,1710.9,1695.2
11/11/2021,1704.7,1688.7,1712.7,1709.5
12/11/2021,1711.4,1685.7,1711.4,1693.4
15/11/2021,1695.3,1686.9,1711.7,1701.6
16/11/2021,1701.2,1672.5,1704.4,1693.9
17/11/2021,1699.2,1685,1709.5,1699.9
18/11/2021,1700.8,1698.2,1720.5,1717.3
19/11/2021,1718.2,1699.6,1718.6,1713.9
22/11/2021,1714.3,1709.4,1734.1,1733.8
23/11/2021,1734.2,1730.7,1751.2,1745.1
24/11/2021,1739,1709,1741.4,1714.5
25/11/2021,1706.8,1703.3,1717.5,1712.6
26/11/2021,1699,1645.3,1699,1651.1
29/11/2021,1671.5,1642.6,1677.9,1642.6
30/11/2021,1643.4,1629.5,1643.9,1632.7
01/12/2021,1640.7,1623.1,1652.8,1633.3
02/12/2021,1633.7,1632.7,1689.9,1675.5
03/12/2021,1677.7,1668.6,1701.7,1691.1
06/12/2021,1700.3,1684.3,1707.3,1694.3
07/12/2021,1695.4,1683.4,1703.5,1699.4
08/12/2021,1697.6,1676.7,1700.7,1682.8
09/12/2021,1692.5,1661,1692.5,1679.2
10/12/2021,1672.5,1656.7,1679.8,1670.7
13/12/2021,1666.6,1665.7,1710.5,1706.5
14/12/2021,1706.8,1696.1,1720.8,1708
15/12/2021,1711.2,1692.4,1725.7,1722.6
16/12/2021,1720,1693.2,1730.8,1719.1
17/12/2021,1709,1704.2,1721,1705.2
20/12/2021,1690.4,1668.8,1694,1672.7
21/12/2021,1681.8,1672.7,1693.7,1692.5
22/12/2021,1691.9,1681.3,1705.5,1687.3
23/12/2021,1692.2,1674.8,1697.1,1684.1
28/12/2021,1687.4,1682,1693.7,1687.6
29/12/2021,1689,1683.2,1704,1703.9
30/12/2021,1702.8,1695.9,1721.4,1717.7
31/12/2021,1714.3,1699.3,1719.5,1709.3
04/01/2022,1705.1,1672.7,1710.5,1674.7
05/01/2022,1687.2,1659.5,1696.8,1682.6
06/01/2022,1680.8,1658.2,1682.6,1661.6
07/01/2022,1666.6,1662.8,1714.6,1713
10/01/2022,1710.7,1700.3,1717.4,1710
11/01/2022,1710.9,1701.2,1736.1,1727.7
12/01/2022,1730.3,1717.7,1736.7,1718.7
13/01/2022,1722.9,1713.5,1752.4,1742.2
14/01/2022,1750.7,1747.5,1785.5,1783.5
17/01/2022,1787,1783.9,1799.9,1792.5
18/01/2022,1794.2,1775.5,1798.5,1784.4
19/01/2022,1789.3,1765.5,1791.4,1781.6
20/01/2022,1781.2,1770,1788.8,1775.3
21/01/2022,1769.4,1750.4,1770.4,1754.2
24/01/2022,1751.7,1713.6,1751.7,1714.6
25/01/2022,1718,1707.1,1724.3,1710.2
26/01/2022,1710.1,1710.1,1731.3,1720.1
27/01/2022,1710.9,1697.7,1721.5,1699.6
28/01/2022,1702.2,1697.6,1718.8,1715.4
31/01/2022,1716.2,1713.5,1732.5,1725.8
01/02/2022,1726.1,1718.8,1775.5,1771.8
02/02/2022,1772.8,1762.9,1784.6,1774
03/02/2022,1773.6,1759.3,1783.4,1780.4
04/02/2022,1782,1780.7,1807.2,1798.5
07/02/2022,1800.9,1773.5,1805.4,1779.1
08/02/2022,1792.6,1775.3,1796.9,1789.3
09/02/2022,1795.9,1788.8,1832.4,1831.4
10/02/2022,1832.2,1827.1,1843.8,1841.8
11/02/2022,1842.2,1817.1,1842.2,1834
14/02/2022,1824.8,1789.8,1825.6,1790.4
15/02/2022,1804.8,1792,1810.5,1797.3
16/02/2022,1802.9,1752.3,1807.5,1753.5
17/02/2022,1752.8,1728.3,1761.1,1728.3
18/02/2022,1730.7,1719,1739,1720.6
21/02/2022,1725.7,1703.8,1728.1,1704.2
22/02/2022,1703.2,1698.2,1722,1715.4
23/02/2022,1714.6,1712.4,1769.3,1744.2
24/02/2022,1730.5,1705.4,1736.9,1729.3
25/02/2022,1726.3,1715.7,1736.2,1720.4
28/02/2022,1719.5,1683.2,1722,1683.3
01/03/2022,1686.8,1660,1693.9,1678.5
02/03/2022,1688.8,1675.7,1707.7,1689.4
03/03/2022,1694.7,1681.8,1701.8,1694.8
04/03/2022,1691.6,1687.7,1741.8,1741.3
07/03/2022,1739.2,1735.2,1764.2,1757.3
08/03/2022,1766.6,1763.6,1792.5,1766.7
09/03/2022,1774,1752.1,1780,1773.3
10/03/2022,1768.6,1766.7,1806.5,1803.6
11/03/2022,1797.9,1775.9,1807.8,1787.7
14/03/2022,1799.7,1780.7,1805.4,1783.6
15/03/2022,1780.1,1707,1780.8,1729.9
16/03/2022,1724.2,1717.3,1735.6,1717.3
